epoch_num,train_epoch_loss,uw_val_epoch_loss,val_epoch_loss,iou_loss,giou_loss,diou_loss,ciou_loss,center_loss,size_loss,obj_loss,precision,recall,f1_score,average_precision,true_positives,false_positives,false_negatives,generation,individual_hash,genome
7.0,31.14727730369568,7.438496112823486,1.2464816570281982,1.0059702396392822,1.9080615043640137,1.7475615739822388,1.759966254234314,0.0093530677258968,0.2740310132503509,0.733552098274231,0.002014934218324,0.0137651821862348,0.0035153019023986,3.580631968972782e-05,17.0,8420.0,1218.0,2.0,1dd938c956,"RetinaNet_Head(Tanh_2D(ShuffleNet_V2(AdaptiveAvgPool2d(Sigmoid_2D(IN0), toOutput(22), toOutput(58)), dummyOp(dummyOp(1)), dummyOp(dummyOp(0)))), SGD(protectedDiv(add(toPNorm(49.686769018023234), toProbFloat(27.818518331593)), protectedSub(protectedSub(0.12379696201855594, 47.84181717035854), protectedSub(0.23068644048587017, 63.274520342370636))), protectedDiv(protectedSub(mul(0.4129445606116695, 28.772205170526576), add(2.4024283827923734, 2.069076435197174)), add(protectedDiv(24.279011798671146, 1.2922172737216027), protectedDiv(25.576873170153604, 0.5591412703124199))), protectedSub(protectedDiv(protectedSub(85.8230348556583, 8.077239066556352), toBoundedFloat(47.415126686877905)), toProbFloat(toPNorm(78.61658118233265))), mul(protectedDiv(toPNorm(90.63234534044878), protectedDiv(8.695049991239046, 29.824447288931854)), protectedDiv(add(49.63493138801574, 1.5224313908636307), protectedDiv(98.71089956662667, 2.9264101049426126)))), LinearLR(add(add(toBoundedFloat(1.1136911797711158), add(0.6841106898469688, 1.2578182783730623)), mul(add(30.63881786043735, 43.11713190210068), toProbFloat(2.900145939364519))), protectedSub(toPNorm(mul(93.92041967934286, 81.49624532838916)), toPNorm(mul(7.412658870167988, 1.779143177965725))), toKernel(add(protectedSub(3, 73), mul(61, 55)))), toProbFloat(toPNorm(protectedSub(toProbFloat(9.208453214555668), add(7.738543783896413, 2.610637734905172)))), toProbFloat(protectedDiv(toPNorm(protectedSub(23.268097010918453, 38.91609929363945)), protectedDiv(add(2.80179538126486, 85.65102012644084), add(33.866885331918105, 87.55617004467197)))), toProbFloat(toProbFloat(toPNorm(add(3.9798623036603087, 85.89546803800071)))), toProbFloat(toProbFloat(mul(mul(0.9751766232658315, 69.04922477613972), protectedDiv(0.2841637486263874, 1.991223183562575)))), toProbFloat(toBoundedFloat(protectedDiv(mul(0.7568623655286079, 0.6664116041470954), toProbFloat(1.6800672901508384)))), toProbFloat(toBoundedFloat(add(mul(3.9721329382823023, 1.8004221903780204), protectedSub(0.34861195964361136, 2.310411227106208)))), toProbFloat(add(toProbFloat(protectedDiv(0.4706335097786417, 1.006216231579891)), protectedSub(protectedDiv(0.47226205985821657, 2.7987738189875526), toBoundedFloat(1.9154871962000175)))))"
1.0,39.10080272626877,91.2293472290039,11.338242530822754,0.9994558691978456,1.8647689819335933,1.7730993032455444,1.778143048286438,0.0091962851583957,83.90923309326172,0.8954572081565857,0.0021818181818181,0.0024291497975708,0.0022988505747126,3.839083994823677e-05,3.0,1372.0,1232.0,3.0,3595373177,"FasterRCNN_Head(MobileNet_V3(ResNeXt(Dropout_2D(IN0, 0.09178684596132813), dummyOp(1), dummyOp(1)), dummyOp(dummyOp(0)), dummyOp(dummyOp(0))), Adamax(toPNorm(toProbFloat(0.2416293941298261)), protectedSub(mul(79.64526654428306, 49.63585307843198), protectedSub(2.9723586387768526, 1.3405689586469216))), CosineAnnealingLR(protectedSub(add(protectedSub(20, 96), protectedDiv(5, 28)), protectedSub(add(38, 89), protectedDiv(3, 6))), add(protectedSub(toBoundedFloat(60.84787133210359), toProbFloat(2.1375352775360623)), toBoundedFloat(protectedDiv(1.4317180493542994, 57.0032273847573)))), toProbFloat(toBoundedFloat(protectedSub(11.442368097341571, 2.3702632796965744))), toProbFloat(protectedDiv(mul(21.85904505710674, 15.447520435563444), toPNorm(21.43434876050686))), toProbFloat(0.2416293941298261), toProbFloat(protectedDiv(mul(86.80506733978281, 97.79683865601017), protectedDiv(69.56832957583833, 1.2260177263173957))), toProbFloat(protectedDiv(protectedSub(0.052049011165287706, 1.315917469182052), toBoundedFloat(14.578875712460492))), toProbFloat(mul(protectedDiv(1.713430801617895, 0.33123518942051744), mul(1.7458609016498923, 1.0240366994034185))), toProbFloat(add(protectedSub(61.447066467272826, 80.8066802130788), toPNorm(75.77756996387797))))"
1.0,21.724310597419738,8599.1044921875,2647.857666015625,1.0051264762878418,1.893254637718201,1.7922694683074951,1.804960250854492,0.0180130787193775,8585.9453125,6.645944118499756,0.0004243581582855,0.0016194331983805,0.0006724949562878,1.5011290539137612e-05,2.0,4711.0,1233.0,3.0,48dc41a686,"RetinaNet_Head(EfficientNet_V2(MaxPool2d(MaxPool2d(IN0, 5, 9, 5, 5, 6, 9, 2, 1), toKernel(81), toKernel(30), toStride(21), toStride(28), toPadding(79), toPadding(68), toDilation(15), toDilation(50)), dummyOp(dummyOp(1)), dummyOp(dummyOp(1))), ASGD(mul(mul(10.157709749151579, 23.619105890966296), toProbFloat(0.34837032113679145)), add(mul(16.811954627213588, 23.74011342134542), protectedSub(33.32331778602836, 59.7981660562659)), add(add(28.82594546124603, 0.8091374998956757), mul(5.516803830106253, 2.435037385740406)), protectedDiv(toPNorm(0.17836905020688587), add(2.2983426365616886, 92.46670408949198)), protectedSub(add(91.19465849354246, 76.05314518226946), protectedSub(0.07734107677092905, 36.9439565835034))), ConstantLR(mul(protectedDiv(0.28726291748041466, 1.8196436815849373), toBoundedFloat(1.843620374034943)), toDilation(mul(54, 48))), toProbFloat(toPNorm(protectedSub(0.618394899456581, 75.63610889157508))), toProbFloat(toProbFloat(toPNorm(0.3445043156838917))), toProbFloat(protectedDiv(toProbFloat(0.9981139657684359), mul(7.039204952808831, 82.98183667891554))), toProbFloat(toPNorm(protectedDiv(2.5894079243795334, 0.978979105949347))), toProbFloat(protectedDiv(mul(0.6353356976321728, 1.875610401477316), toProbFloat(0.9749311227988616))), toProbFloat(protectedDiv(mul(93.38123561244025, 85.3748395401874), protectedDiv(0.46376172743345245, 87.64232879841029))), toProbFloat(toProbFloat(toBoundedFloat(protectedDiv(add(49.63493138801574, 1.5224313908636307), protectedDiv(98.71089956662667, 2.9264101049426126))))))"
1.0,55.78417418384552,7.600418090820312,0.8462726473808289,0.9997453093528748,1.9665420055389404,1.8842225074768064,1.8857052326202397,0.0107241161167621,0.0285327844321727,0.824946403503418,0.0023501762632197,0.0016194331983805,0.0019175455417066,5.40889332475927e-05,2.0,849.0,1233.0,3.0,6fef155963,"RetinaNet_Head(LogSigmoid_2D(ShuffleNet_V2(Sigmoid_2D(Inception_V3(IN0, 0)), dummyOp(dummyOp(1)), dummyOp(dummyOp(0)))), Adamax(protectedSub(add(add(26.024660940885656, 0.842792229418554), toProbFloat(0.2766038090653018)), toBoundedFloat(0.6336557326267809)), add(add(toBoundedFloat(91.31213082706083), add(0.5838063905086445, 47.35654915037274)), protectedSub(0.26521898513223474, protectedSub(0.34782829806669624, 1.7927417631784217)))), LinearLR(protectedDiv(toPNorm(mul(0.5821598410084816, 76.54791539572602)), protectedSub(mul(1.69082953111214, 1.5198207596390814), protectedDiv(2.6155164402869895, 70.95210746492828))), toBoundedFloat(protectedSub(toProbFloat(0.42256694102311043), mul(13.815944030941141, 27.62139353173617))), add(protectedDiv(52, protectedDiv(11, 6)), protectedSub(17, protectedSub(64, 50)))), toProbFloat(toProbFloat(mul(mul(66.82252804219516, 1.8646562619317584), toPNorm(60.21462277488089)))), toProbFloat(toPNorm(toBoundedFloat(protectedSub(1.1201720883337085, 38.190372391324566)))), toProbFloat(toPNorm(toProbFloat(mul(3.9148871694021037, 0.9523884433617985)))), toProbFloat(protectedSub(mul(add(85.36204804935016, 0.8626254156818196), protectedDiv(1.6460663735133945, 84.35470722371528)), protectedSub(add(93.21284304897681, 0.7248623183982605), 9.689205803793843))), toProbFloat(add(add(toProbFloat(74.59294976624551), 0.5077098395658497), toPNorm(0.4196107379170406))), toProbFloat(mul(protectedDiv(mul(64.2722880567183, 59.52167600308134), toBoundedFloat(77.82386889889932)), toBoundedFloat(9.64015318212338))), toProbFloat(protectedSub(add(add(99.57014942288792, 48.8064270723722), toPNorm(0.3038299835013998)), protectedDiv(protectedSub(18.832774029846554, 22.74003449260894), 59.90169715332164))))"
1.0,21.80397210645676,7937.95556640625,3028.65283203125,1.00343120098114,1.914450645446777,1.7920633554458618,1.8082735538482664,0.0168719869107007,7921.689453125,9.730791091918944,0.0001711156741957,0.0008097165991902,0.0002825257804774,2.441940020787019e-06,1.0,5843.0,1234.0,3.0,6d70fc3dc4,"RetinaNet_Head(EfficientNet_V2(MaxPool2d(MaxPool2d(IN0, 5, 9, 5, 5, 6, 9, 3, 1), toKernel(81), toKernel(30), toStride(21), toStride(28), toPadding(79), toPadding(68), toDilation(15), toDilation(50)), dummyOp(dummyOp(1)), dummyOp(dummyOp(1))), ASGD(mul(mul(10.157709749151579, 23.619105890966296), toProbFloat(0.34837032113679145)), add(mul(16.811954627213588, 23.74011342134542), protectedSub(33.32331778602836, 59.7981660562659)), add(add(28.82594546124603, 0.8091374998956757), mul(5.516803830106253, 2.435037385740406)), protectedDiv(toPNorm(0.17836905020688587), protectedSub(2.9116712337165165, 2.6621984119743836)), protectedSub(add(91.19465849354246, 76.05314518226946), protectedSub(0.07734107677092905, 36.9439565835034))), ConstantLR(mul(protectedDiv(0.28726291748041466, 1.8196436815849373), toBoundedFloat(1.843620374034943)), toDilation(mul(54, 69))), toProbFloat(toPNorm(protectedSub(0.618394899456581, 75.63610889157508))), toProbFloat(toProbFloat(toPNorm(0.3445043156838917))), toProbFloat(protectedDiv(toProbFloat(0.9981139657684359), mul(7.039204952808831, 82.98183667891554))), toProbFloat(toPNorm(protectedDiv(2.5894079243795334, 0.978979105949347))), toProbFloat(protectedDiv(mul(0.6353356976321728, 1.875610401477316), toProbFloat(0.9749311227988616))), toProbFloat(protectedDiv(mul(93.38123561244025, 85.3748395401874), protectedDiv(0.46376172743345245, 87.64232879841029))), toProbFloat(0.12379696201855594))"
4.0,23.340464535593988,7.667878150939941,1.4114388227462769,1.0008697509765625,1.964760661125183,1.8631532192230225,1.8676159381866453,0.0066583389416337,0.133398100733757,0.8314216136932373,0.0005489765508587,0.0056680161943319,0.001001001001001,9.915976422884467e-06,7.0,12744.0,1228.0,4.0,44996230ee,"FasterRCNN_Head(MobileNet_V3(ResNeXt(Dropout_2D(IN0, 0.09178684596132813), dummyOp(1), dummyOp(1)), dummyOp(dummyOp(0)), dummyOp(dummyOp(0))), Adamax(toPNorm(toProbFloat(0.2416293941298261)), protectedSub(mul(79.64526654428306, 49.63585307843198), protectedSub(2.9723586387768526, 1.3405689586469216))), ReduceLROnPlateau(toBoundedFloat(toPNorm(0.48759634032740307)), toGroup(protectedDiv(86, 4)), protectedSub(protectedSub(0.5166078961752125, 0.5081690519500301), protectedDiv(2.87546923928777, 69.97467804707726)), toKernel(mul(20, 70)), toBoundedFloat(toProbFloat(1.6924178591234764)), mul(protectedSub(84.23329454641012, 72.49932241760293), protectedDiv(2.63075793296942, 1.5325438602033472))), toProbFloat(toBoundedFloat(protectedSub(11.442368097341571, 2.3702632796965744))), toProbFloat(protectedDiv(mul(78.43256587632192, 15.447520435563444), toPNorm(21.43434876050686))), toProbFloat(protectedDiv(toPNorm(0.4726525069438686), toBoundedFloat(96.2682044523287))), toProbFloat(protectedDiv(mul(86.80506733978281, 97.79683865601017), protectedDiv(69.56832957583833, 1.2260177263173957))), toProbFloat(protectedDiv(protectedSub(0.052049011165287706, 1.315917469182052), toBoundedFloat(14.578875712460492))), toProbFloat(mul(protectedDiv(1.713430801617895, 0.33123518942051744), mul(1.7458609016498923, 1.0240366994034185))), toProbFloat(add(protectedSub(61.447066467272826, 80.8066802130788), toPNorm(protectedSub(1.9122412492162397, 1.9296745499094914)))))"
7.0,23.774910707950596,7.47437047958374,1.1285760402679443,0.9996386170387268,1.940664291381836,1.8136779069900515,1.8166056871414185,0.0034082466736435,0.099495492875576,0.8008805513381958,0.0009174311926605,0.0016194331983805,0.0011713030746705,5.084737356995062e-05,2.0,2178.0,1233.0,4.0,ecd4684744,"RetinaNet_Head(LogSigmoid_2D(ShuffleNet_V2(Sigmoid_2D(Inception_V3(IN0, 0)), dummyOp(dummyOp(1)), dummyOp(dummyOp(0)))), AdamW(protectedDiv(mul(2.702683480554787, 0.6336557326267809), add(66.72955561083263, 82.35716375789913)), toProbFloat(add(2.2983426365616886, 92.46670408949198)), True), LinearLR(protectedDiv(toPNorm(mul(0.5821598410084816, 76.54791539572602)), protectedSub(mul(1.69082953111214, 1.5198207596390814), protectedDiv(2.6155164402869895, 70.95210746492828))), toBoundedFloat(protectedSub(toProbFloat(0.42256694102311043), mul(13.815944030941141, 27.62139353173617))), add(protectedDiv(52, protectedDiv(11, 6)), protectedSub(17, protectedSub(64, 50)))), toProbFloat(toProbFloat(mul(mul(66.82252804219516, 1.8646562619317584), toPNorm(60.21462277488089)))), toProbFloat(toPNorm(toBoundedFloat(protectedSub(1.1201720883337085, 38.190372391324566)))), toProbFloat(toPNorm(toProbFloat(mul(3.9148871694021037, 0.9523884433617985)))), toProbFloat(protectedSub(mul(add(85.36204804935016, 0.8626254156818196), protectedDiv(1.6460663735133945, 84.35470722371528)), protectedSub(add(93.21284304897681, 0.7248623183982605), 9.689205803793843))), toProbFloat(add(add(toProbFloat(74.59294976624551), 0.5077098395658497), toPNorm(0.4196107379170406))), toProbFloat(mul(protectedDiv(mul(protectedDiv(add(2.68009723931058, 17.049189290598076), toBoundedFloat(0.6519974407325934)), 59.52167600308134), toBoundedFloat(77.82386889889932)), toBoundedFloat(9.64015318212338))), toProbFloat(protectedSub(add(add(99.57014942288792, 48.8064270723722), toPNorm(0.3038299835013998)), protectedDiv(protectedSub(18.832774029846554, 22.74003449260894), 59.90169715332164))))"
10.0,22.51056608629227,7.838747501373291,1.1393799781799316,1.001672863960266,1.9636948108673096,1.8558791875839231,1.870694875717163,0.0063527054153382,0.0338995456695556,1.1065524816513062,0.0007408504963698,0.0040485829959514,0.00125250501002,1.990127684329829e-05,5.0,6744.0,1230.0,4.0,544237de68,"FasterRCNN_Head(MobileNet_V3(ResNeXt(Dropout_2D(IN0, 0.09178684596132813), dummyOp(1), dummyOp(1)), dummyOp(dummyOp(0)), dummyOp(dummyOp(0))), Adamax(toPNorm(toProbFloat(0.2416293941298261)), protectedSub(mul(79.64526654428306, 49.63585307843198), protectedSub(2.9723586387768526, 1.3405689586469216))), ReduceLROnPlateau(toBoundedFloat(toPNorm(0.48759634032740307)), toGroup(protectedDiv(26, 4)), protectedSub(protectedSub(0.5166078961752125, 0.5081690519500301), protectedDiv(2.87546923928777, 69.97467804707726)), toKernel(mul(20, 70)), toBoundedFloat(toProbFloat(1.6924178591234764)), mul(protectedSub(84.23329454641012, 72.49932241760293), protectedDiv(2.63075793296942, 1.5325438602033472))), toProbFloat(toBoundedFloat(protectedSub(11.442368097341571, 2.3702632796965744))), toProbFloat(protectedDiv(mul(78.43256587632192, 15.447520435563444), toPNorm(21.43434876050686))), toProbFloat(protectedDiv(toPNorm(0.4726525069438686), toBoundedFloat(96.2682044523287))), toProbFloat(protectedDiv(mul(86.80506733978281, 97.79683865601017), protectedDiv(69.56832957583833, 1.2260177263173957))), toProbFloat(protectedDiv(protectedSub(0.052049011165287706, 1.315917469182052), toBoundedFloat(14.578875712460492))), toProbFloat(mul(protectedDiv(1.713430801617895, 0.33123518942051744), mul(1.7458609016498923, 1.8646562619317584))), toProbFloat(add(protectedSub(61.447066467272826, 80.8066802130788), toPNorm(75.77756996387797))))"
9.0,2.908021694660187,16.394386291503906,3.5186033248901367,0.999953031539917,1.98151445388794,1.9091185331344604,1.9179036617279053,0.009202760644257,8.698309898376465,0.8783838152885437,0.0001076310407921,0.0008097165991902,0.000190005700171,3.854541320134723e-06,1.0,9290.0,1234.0,4.0,14c93e002e,"RetinaNet_Head(Inception_V3(IN0, 0), Adamax(protectedSub(add(add(26.024660940885656, 0.842792229418554), toProbFloat(0.2766038090653018)), toBoundedFloat(0.6336557326267809)), add(add(toBoundedFloat(91.31213082706083), add(0.5838063905086445, 47.35654915037274)), protectedSub(0.26521898513223474, protectedSub(0.34782829806669624, 1.7927417631784217)))), LinearLR(protectedDiv(toPNorm(mul(0.5821598410084816, 76.54791539572602)), protectedSub(mul(1.69082953111214, 1.5198207596390814), protectedDiv(2.6155164402869895, 70.95210746492828))), toBoundedFloat(protectedSub(toProbFloat(0.42256694102311043), mul(13.815944030941141, 27.62139353173617))), add(protectedDiv(52, protectedDiv(11, 6)), protectedSub(17, protectedSub(64, 50)))), toProbFloat(toProbFloat(mul(mul(66.82252804219516, 1.8646562619317584), toPNorm(60.21462277488089)))), toProbFloat(toPNorm(toBoundedFloat(protectedSub(1.1201720883337085, 38.190372391324566)))), toProbFloat(toPNorm(toProbFloat(mul(3.9148871694021037, 0.9523884433617985)))), toProbFloat(protectedSub(mul(add(85.36204804935016, 0.8626254156818196), protectedDiv(1.6460663735133945, 84.35470722371528)), protectedSub(add(93.21284304897681, 0.7248623183982605), 9.689205803793843))), toProbFloat(add(add(toProbFloat(74.59294976624551), 0.5077098395658497), toPNorm(0.4196107379170406))), toProbFloat(mul(protectedDiv(mul(64.2722880567183, 59.52167600308134), toBoundedFloat(77.82386889889932)), toBoundedFloat(9.64015318212338))), toProbFloat(protectedSub(add(add(99.57014942288792, 48.8064270723722), toPNorm(0.3038299835013998)), protectedDiv(protectedSub(18.832774029846554, 22.74003449260894), 59.90169715332164))))"
10.0,22.998061676740647,7.446108818054199,0.8077971935272217,0.9994799494743348,1.941411375999451,1.8200682401657104,1.822421193122864,0.0030984156765043,0.0384803712368011,0.8211491107940674,0.0007727975270479,0.0008097165991902,0.0007908264136022,8.464317659523532e-05,1.0,1293.0,1234.0,4.0,316e1481e4,"RetinaNet_Head(LogSigmoid_2D(ShuffleNet_V2(Sigmoid_2D(Inception_V3(IN0, 0)), dummyOp(dummyOp(1)), dummyOp(dummyOp(0)))), AdamW(protectedDiv(mul(2.702683480554787, 0.6336557326267809), add(66.72955561083263, 82.35716375789913)), toProbFloat(add(2.2983426365616886, 92.46670408949198)), True), LinearLR(protectedDiv(toPNorm(mul(0.5821598410084816, 76.54791539572602)), protectedSub(mul(1.69082953111214, 1.5198207596390814), protectedDiv(2.6155164402869895, 70.95210746492828))), toBoundedFloat(protectedSub(toProbFloat(0.42256694102311043), mul(13.815944030941141, 27.62139353173617))), add(protectedDiv(52, protectedDiv(11, 6)), protectedSub(17, protectedSub(64, 50)))), toProbFloat(toProbFloat(mul(mul(66.82252804219516, 1.8646562619317584), toPNorm(60.21462277488089)))), toProbFloat(toPNorm(toBoundedFloat(0.6804660096599658))), toProbFloat(toPNorm(toProbFloat(mul(3.9148871694021037, 0.9523884433617985)))), toProbFloat(protectedSub(mul(add(85.36204804935016, 0.8626254156818196), protectedDiv(1.6460663735133945, 84.35470722371528)), protectedSub(add(93.21284304897681, 0.7248623183982605), 9.689205803793843))), toProbFloat(add(add(toProbFloat(74.59294976624551), 0.5077098395658497), toPNorm(0.4196107379170406))), toProbFloat(mul(protectedDiv(mul(64.2722880567183, 59.52167600308134), toBoundedFloat(77.82386889889932)), toBoundedFloat(9.64015318212338))), toProbFloat(protectedSub(add(add(99.57014942288792, 48.8064270723722), toPNorm(0.3038299835013998)), protectedDiv(protectedSub(18.832774029846554, 22.74003449260894), 59.90169715332164))))"
6.0,44.6550431292057,7.536698818206787,1.030436396598816,0.999640703201294,1.9543555974960327,1.8520479202270508,1.8545688390731807,0.0061659957282245,0.0248420163989067,0.8450780510902405,0.0017361111111111,0.0008097165991902,0.0011043622308117,9.198128451726496e-05,1.0,575.0,1234.0,4.0,40964efc9a,"RetinaNet_Head(LogSigmoid_2D(ShuffleNet_V2(Sigmoid_2D(Inception_V3(Dropout_2D(IN0, 0.09178684596132813), 0)), dummyOp(dummyOp(1)), dummyOp(dummyOp(0)))), Adamax(protectedSub(add(add(26.024660940885656, 0.842792229418554), toProbFloat(0.2766038090653018)), toBoundedFloat(0.6336557326267809)), add(add(toBoundedFloat(91.31213082706083), add(0.5838063905086445, 47.35654915037274)), protectedSub(0.26521898513223474, protectedSub(0.34782829806669624, 1.7927417631784217)))), LinearLR(protectedDiv(toPNorm(mul(0.5821598410084816, 76.54791539572602)), protectedSub(mul(1.69082953111214, 1.5198207596390814), protectedDiv(2.6155164402869895, 70.95210746492828))), toBoundedFloat(protectedSub(toProbFloat(0.42256694102311043), mul(13.815944030941141, 27.62139353173617))), add(protectedDiv(52, protectedDiv(11, 6)), protectedSub(17, protectedSub(64, 50)))), toProbFloat(toProbFloat(mul(mul(66.82252804219516, 1.8646562619317584), toPNorm(60.21462277488089)))), toProbFloat(2.660463954712455), toProbFloat(toPNorm(toProbFloat(mul(3.9148871694021037, 0.9523884433617985)))), toProbFloat(protectedSub(mul(add(85.36204804935016, 0.8626254156818196), protectedDiv(1.6460663735133945, 84.35470722371528)), protectedSub(add(93.21284304897681, 0.7248623183982605), 9.689205803793843))), toProbFloat(add(add(toProbFloat(74.59294976624551), 0.5077098395658497), toPNorm(0.4196107379170406))), toProbFloat(mul(protectedDiv(mul(64.2722880567183, 59.52167600308134), toBoundedFloat(77.82386889889932)), toBoundedFloat(9.64015318212338))), toProbFloat(protectedSub(add(add(99.57014942288792, 48.8064270723722), toPNorm(0.3038299835013998)), protectedDiv(protectedSub(18.832774029846554, 22.74003449260894), 59.90169715332164))))"
2.0,25.330805343270303,9.042675971984863,1.5912994146347046,1.0125738382339478,1.9702677726745603,1.8734339475631712,1.877197861671448,0.0205898471176624,1.1218091249465942,1.1668040752410889,0.0004761904761904,0.0008097165991902,0.000599700149925,7.15258010493764e-06,1.0,2099.0,1234.0,5.0,30da9590d2,"FasterRCNN_Head(MobileNet_V3(ResNeXt(Dropout_2D(IN0, 0.09178684596132813), dummyOp(1), dummyOp(1)), dummyOp(dummyOp(0)), dummyOp(dummyOp(dummyOp(0)))), Adamax(toPNorm(toProbFloat(0.2416293941298261)), protectedSub(mul(79.64526654428306, 49.63585307843198), protectedSub(2.9723586387768526, 1.3405689586469216))), ReduceLROnPlateau(toBoundedFloat(toPNorm(0.48759634032740307)), toGroup(protectedDiv(86, 4)), protectedSub(protectedSub(0.5166078961752125, 0.5081690519500301), protectedDiv(2.7244916477944887, 69.97467804707726)), toKernel(mul(20, 70)), toBoundedFloat(toProbFloat(1.6924178591234764)), mul(protectedSub(84.23329454641012, 72.49932241760293), protectedDiv(2.63075793296942, 1.5325438602033472))), toProbFloat(toBoundedFloat(protectedSub(11.442368097341571, 2.3702632796965744))), toProbFloat(protectedDiv(mul(78.43256587632192, 15.447520435563444), toPNorm(21.43434876050686))), toProbFloat(protectedDiv(toPNorm(0.4726525069438686), toBoundedFloat(96.2682044523287))), toProbFloat(protectedDiv(mul(86.80506733978281, 97.79683865601017), protectedDiv(69.56832957583833, 1.2260177263173957))), toProbFloat(protectedDiv(protectedSub(0.052049011165287706, 1.315917469182052), toBoundedFloat(14.578875712460492))), toProbFloat(mul(protectedDiv(1.713430801617895, 0.33123518942051744), mul(1.7458609016498923, 1.0240366994034185))), toProbFloat(add(protectedSub(61.447066467272826, 80.8066802130788), toPNorm(protectedSub(1.9122412492162397, 1.9296745499094914)))))"
6.0,24.03948226833344,7.475021839141846,0.8421474695205688,0.999332845211029,1.9389082193374632,1.817199230194092,1.8195650577545168,0.003225763561204,0.06904898583889,0.8277415633201599,0.003454231433506,0.0032388663967611,0.0033430839949853,0.0001353597653278,4.0,1154.0,1231.0,5.0,2e41301662,"RetinaNet_Head(LogSigmoid_2D(ShuffleNet_V2(Sigmoid_2D(Inception_V3(IN0, 0)), dummyOp(dummyOp(1)), dummyOp(dummyOp(0)))), NAdam(toProbFloat(toProbFloat(1.5765524032514109)), protectedDiv(toBoundedFloat(2.0105761273043345), toProbFloat(59.159707122518846)), mul(protectedDiv(0.5762022702005227, 24.688369691699396), toProbFloat(31.539460449286562)), dummyOp(dummyOp(False))), LinearLR(protectedDiv(toPNorm(mul(0.5821598410084816, 76.54791539572602)), protectedSub(mul(1.69082953111214, 1.5198207596390814), protectedDiv(2.6155164402869895, 70.95210746492828))), toBoundedFloat(protectedSub(toProbFloat(0.42256694102311043), mul(13.815944030941141, 27.62139353173617))), add(protectedDiv(52, protectedDiv(11, 6)), protectedSub(17, protectedSub(64, 50)))), toProbFloat(toProbFloat(mul(mul(66.82252804219516, 1.8646562619317584), toPNorm(60.21462277488089)))), toProbFloat(toPNorm(toBoundedFloat(protectedSub(1.1201720883337085, 38.190372391324566)))), toProbFloat(toPNorm(toProbFloat(mul(3.9148871694021037, 0.9523884433617985)))), toProbFloat(protectedSub(mul(add(85.36204804935016, 0.8626254156818196), protectedDiv(1.6460663735133945, 84.35470722371528)), protectedSub(add(93.21284304897681, 0.7248623183982605), 9.689205803793843))), toProbFloat(add(add(toProbFloat(74.59294976624551), 0.5077098395658497), toPNorm(0.4196107379170406))), toProbFloat(mul(protectedDiv(mul(64.2722880567183, 59.52167600308134), toBoundedFloat(77.82386889889932)), toBoundedFloat(9.64015318212338))), 0.8626254156818196)"
10.0,22.987371267318725,7.424089431762695,0.8134163618087769,0.9996479153633118,1.9448362588882449,1.8247679471969604,1.827003598213196,0.0030319392681121,0.0223629176616668,0.8024393320083618,0.0006146281499692,0.0008097165991902,0.0006988120195667,4.548330847856196e-05,1.0,1626.0,1234.0,5.0,fe82eace70,"RetinaNet_Head(LogSigmoid_2D(ShuffleNet_V2(Sigmoid_2D(Inception_V3(IN0, 0)), dummyOp(dummyOp(1)), dummyOp(dummyOp(0)))), AdamW(protectedDiv(mul(2.702683480554787, 0.6336557326267809), add(66.72955561083263, 82.35716375789913)), toProbFloat(add(2.2983426365616886, 92.46670408949198)), True), LinearLR(protectedDiv(toPNorm(mul(0.5821598410084816, 76.54791539572602)), protectedSub(mul(1.69082953111214, 1.5198207596390814), protectedDiv(2.6155164402869895, 70.95210746492828))), toBoundedFloat(protectedSub(toProbFloat(0.42256694102311043), mul(13.815944030941141, 27.62139353173617))), add(protectedDiv(52, protectedDiv(11, 6)), protectedSub(17, protectedSub(64, 50)))), toProbFloat(toProbFloat(mul(mul(66.82252804219516, 1.8646562619317584), toPNorm(60.21462277488089)))), toProbFloat(toPNorm(toBoundedFloat(protectedSub(1.1201720883337085, 38.190372391324566)))), toProbFloat(toPNorm(toProbFloat(mul(3.9148871694021037, 0.9523884433617985)))), toProbFloat(protectedSub(mul(add(85.36204804935016, 0.8626254156818196), protectedDiv(1.69082953111214, 84.35470722371528)), protectedSub(add(93.21284304897681, 0.7248623183982605), 9.689205803793843))), toProbFloat(add(add(toProbFloat(74.59294976624551), 0.5077098395658497), toPNorm(0.4196107379170406))), toProbFloat(mul(protectedDiv(mul(64.2722880567183, 59.52167600308134), toBoundedFloat(77.82386889889932)), toBoundedFloat(9.64015318212338))), toProbFloat(protectedSub(add(add(99.57014942288792, 48.8064270723722), toPNorm(0.3038299835013998)), protectedDiv(protectedSub(18.832774029846554, 22.74003449260894), 59.90169715332164))))"
